,Date,Stock Level,Discount,Promotion,Units Sold
2495,2016-10-31,3805.0,9.287669422064553,No,81.0
2496,2016-11-01,2147.0,9.754018314009919,No,30.0
2497,2016-11-02,2722.0,9.430741804392088,Yes,157.0
2498,2016-11-03,3461.0,9.417749526282293,Yes,2.0
2499,2016-11-04,3535.0,9.690574871839164,Yes,202.0
2500,2016-11-05,1965.0,9.771810334581234,No,236.0
2501,2016-11-06,3075.0,9.723435923157457,No,447.0
2502,2016-11-07,2920.0,9.525571764355194,Yes,124.0
2503,2016-11-08,2565.0,9.375732399704713,Yes,2.0
2504,2016-11-09,3953.0,8.944280353276485,No,386.0
2505,2016-11-10,3198.0,9.799620749845692,No,294.0
2506,2016-11-11,3645.0,9.708005500625397,No,48.0
2507,2016-11-12,2889.0,9.783763919021482,Yes,189.0
2508,2016-11-13,3240.0,8.899807217503858,No,137.0
2509,2016-11-14,3670.0,9.759950225872421,Yes,272.0
2510,2016-11-15,3323.0,9.059743634968402,No,305.0
2511,2016-11-16,2269.0,9.564330505435025,Yes,142.0
2512,2016-11-17,2338.0,9.237917178791976,Yes,379.0
2513,2016-11-18,3814.0,9.173806730549316,Yes,165.0
2514,2016-11-19,3280.0,8.685676532852927,Yes,436.0
2515,2016-11-20,3822.0,8.791374582947846,Yes,347.0
2516,2016-11-21,3101.0,9.522676563590824,Yes,209.0
2517,2016-11-22,3536.0,8.40112397668021,Yes,88.0
2518,2016-11-23,2078.0,9.206255996323698,Yes,214.0
2519,2016-11-24,2653.0,8.830116401237305,No,125.0
2520,2016-11-25,3853.0,9.86597305705402,No,149.0
2521,2016-11-26,3171.0,9.22459381328581,Yes,286.0
2522,2016-11-27,3454.0,9.791577037783915,Yes,111.0
2523,2016-11-28,3247.0,9.117492501783538,Yes,6.0
2524,2016-11-29,3536.0,9.211539325441738,Yes,235.0
2525,2016-11-30,3866.0,9.842286531361554,Yes,66.0
2526,2016-12-01,3502.0,9.09017661257163,No,117.0
2527,2016-12-02,2432.0,8.428090220274001,No,226.0
2528,2016-12-03,3850.0,9.816969487403492,Yes,355.0
2529,2016-12-04,3108.0,9.825874374843757,No,160.0
2530,2016-12-05,3337.0,9.272285596384467,No,230.0
2531,2016-12-06,2993.0,8.46989154457885,Yes,251.0
2532,2016-12-07,3161.0,9.860324883093462,No,57.0
2533,2016-12-08,3696.0,9.039995717188825,Yes,215.0
2534,2016-12-09,3216.0,9.450269075956312,No,190.0
2535,2016-12-10,2980.0,8.956512939528203,No,453.0
2536,2016-12-11,3213.0,9.814985093277661,Yes,75.0
2537,2016-12-12,2425.0,9.10317383952772,No,119.0
2538,2016-12-13,3977.0,9.780020950024841,Yes,101.0
2539,2016-12-14,2866.0,8.838434367742098,No,187.0
2540,2016-12-15,3700.0,8.906703151343724,No,175.0
2541,2016-12-16,2733.0,9.353451864382121,Yes,101.0
2542,2016-12-17,2142.0,8.96782477957885,No,5.0
2543,2016-12-18,3748.0,8.777643484238789,Yes,396.0
2544,2016-12-19,2319.0,9.84448302535536,No,164.0
2545,2016-12-20,2093.0,9.954245414588272,Yes,81.0
2546,2016-12-21,2417.0,9.249804979084082,No,39.0
2547,2016-12-22,2911.0,9.879544078495165,Yes,98.0
2548,2016-12-23,2368.0,9.936963503654388,No,173.0
2549,2016-12-24,2540.0,9.032099089808856,Yes,173.0
2550,2016-12-25,2303.0,8.640454903512254,No,265.0
2551,2016-12-26,2664.0,8.373705040476294,Yes,76.0
2552,2016-12-27,3617.0,9.99997630915661,Yes,63.0
2553,2016-12-28,2228.0,9.048302958361983,Yes,2.0
2554,2016-12-29,3347.0,9.496464413644606,Yes,436.0
2555,2016-12-30,2407.0,9.12773391988703,Yes,157.0
2556,2016-12-31,3979.0,9.242196357538056,No,248.0
2557,2017-01-01,2128.0,8.917551814391114,No,46.0
2558,2017-01-02,2786.0,9.702531687308763,Yes,265.0
2559,2017-01-03,2326.0,8.474004396356122,No,335.0
2560,2017-01-04,3672.0,9.252077196102157,Yes,358.0
2561,2017-01-05,3626.0,9.127027790677111,No,40.0
2562,2017-01-06,3063.0,9.788816889095465,No,431.0
2563,2017-01-07,2167.0,9.487228114480942,Yes,91.0
2564,2017-01-08,3588.0,8.860757577025094,Yes,162.0
2565,2017-01-09,3377.0,9.323310035297599,Yes,121.0
2566,2017-01-10,2433.0,9.003890212646812,No,29.0
2567,2017-01-11,3366.0,9.648963200524548,No,215.0
2568,2017-01-12,3920.0,8.48964574275854,Yes,320.0
2569,2017-01-13,3592.0,9.664551174462115,Yes,77.0
2570,2017-01-14,2222.0,9.483206748851586,No,214.0
2571,2017-01-15,2434.0,9.844839543719072,Yes,284.0
2572,2017-01-16,3268.0,8.684971943225982,Yes,23.0
2573,2017-01-17,2210.0,8.90799907922627,Yes,260.0
2574,2017-01-18,2972.0,9.809259961564509,No,149.0
2575,2017-01-19,2207.0,8.523152812925055,Yes,171.0
2576,2017-01-20,4021.0,9.09024868958119,Yes,258.0
2577,2017-01-21,4138.0,8.983135770782717,Yes,250.0
2578,2017-01-22,3250.0,9.915638154945778,No,256.0
2579,2017-01-23,3790.0,9.19327999391431,No,276.0
2580,2017-01-24,2890.0,8.403189594916626,Yes,86.0
2581,2017-01-25,2707.0,9.334995154685302,No,79.0
2582,2017-01-26,2622.0,8.720384674868889,Yes,40.0
2583,2017-01-27,3998.0,8.721636220530618,Yes,245.0
2584,2017-01-28,3786.0,9.467805315405137,No,294.0
2585,2017-01-29,3397.0,8.727601496478428,Yes,48.0
2586,2017-01-30,3781.0,9.236018277644673,No,341.0
2587,2017-01-31,3733.0,8.418167127042382,Yes,513.0
2588,2017-02-01,3142.0,9.809488912372977,No,28.0
2589,2017-02-02,2424.0,9.292206909228426,Yes,90.0
2590,2017-02-03,2222.0,8.539224004124376,No,78.0
2591,2017-02-04,4041.0,9.746035034025606,Yes,242.0
2592,2017-02-05,2413.0,8.74585304349877,No,87.0
2593,2017-02-06,3466.0,8.64804621391111,No,298.0
2594,2017-02-07,3199.0,9.045514904994246,Yes,151.0
2595,2017-02-08,2998.0,9.891895490581513,No,145.0
2596,2017-02-09,2479.0,8.87087011218189,No,147.0
2597,2017-02-10,2554.0,8.779468606629358,No,55.0
2598,2017-02-11,3400.0,8.344798888357712,Yes,617.0
2599,2017-02-12,3894.0,8.44074304840906,Yes,310.0
2600,2017-02-13,3273.0,9.43449111890309,No,513.0
2601,2017-02-14,2838.0,8.354117154069739,No,346.0
2602,2017-02-15,3719.0,8.376620189229106,Yes,227.0
2603,2017-02-16,2564.0,9.947628384650297,Yes,83.0
2604,2017-02-17,3341.0,8.65573773927943,No,273.0
2605,2017-02-18,3513.0,8.978669230606059,Yes,358.0
2606,2017-02-19,3766.0,9.312185115633163,No,126.0
2607,2017-02-20,3917.0,8.81190172467319,No,108.0
2608,2017-02-21,3889.0,8.778361086082516,Yes,8.0
2609,2017-02-22,3081.0,9.390276023302327,No,158.0
2610,2017-02-23,2553.0,9.373006066977002,No,86.0
2611,2017-02-24,3320.0,8.556171644940507,Yes,130.0
2612,2017-02-25,4007.0,8.624311181392896,No,248.0
2613,2017-02-26,3662.0,9.906685107517779,No,57.0
2614,2017-02-27,3351.0,8.625372415548911,Yes,318.0
2615,2017-02-28,3533.0,9.676198692342417,No,25.0
2616,2017-03-01,2300.0,9.06125928310442,Yes,254.0
2617,2017-03-02,2633.0,9.1028934947383,No,157.0
2618,2017-03-03,4055.0,8.521612558079191,No,230.0
2619,2017-03-04,2614.0,8.471643042339888,No,120.0
2620,2017-03-05,2497.0,9.839462543628002,No,273.0
2621,2017-03-06,4226.0,8.339269712469545,No,267.0
2622,2017-03-07,2728.0,9.481442060391048,No,324.0
2623,2017-03-08,4144.0,9.125998958946493,No,345.0
2624,2017-03-09,3161.0,9.555995239219747,Yes,207.0
2625,2017-03-10,3503.0,9.46282195814286,Yes,223.0
2626,2017-03-11,3564.0,8.850294025948232,Yes,121.0
2627,2017-03-12,3051.0,8.611657759592113,No,133.0
2628,2017-03-13,4239.0,9.209720087129359,No,350.0
2629,2017-03-14,3162.0,8.396076560181069,No,240.0
2630,2017-03-15,3897.0,8.782766442406228,No,419.0
2631,2017-03-16,4226.0,9.264952246858908,Yes,108.0
2632,2017-03-17,3449.0,9.382696664177555,Yes,317.0
2633,2017-03-18,3582.0,9.844813190345036,Yes,335.0
2634,2017-03-19,3510.0,9.74966971100515,Yes,281.0
2635,2017-03-20,3577.0,9.810389599886783,No,339.0
2636,2017-03-21,3957.0,8.532081181227761,Yes,160.0
2637,2017-03-22,2408.0,9.413161813354986,Yes,140.0
2638,2017-03-23,2857.0,8.973392521409503,No,358.0
2639,2017-03-24,2815.0,8.938468611675889,No,123.0
2640,2017-03-25,4300.0,9.571964429529498,Yes,434.0
2641,2017-03-26,3632.0,9.887304338484444,Yes,179.0
2642,2017-03-27,3946.0,8.391325312647416,No,506.0
2643,2017-03-28,2847.0,9.53516032608761,Yes,413.0
2644,2017-03-29,2890.0,8.288968189394833,No,179.0
2645,2017-03-30,3514.0,8.532896336914474,No,532.0
2646,2017-03-31,3512.0,9.917448599303043,Yes,143.0
2647,2017-04-01,3000.0,8.632517247619207,No,107.0
2648,2017-04-02,2851.0,9.755101893859923,No,42.0
2649,2017-04-03,2523.0,9.011657577838754,No,78.0
2650,2017-04-04,2653.0,9.283880895903469,Yes,116.0
2651,2017-04-05,2794.0,8.457639416145586,Yes,196.0
2652,2017-04-06,4238.0,9.845153539599275,No,280.0
2653,2017-04-07,3497.0,8.297372836515255,No,306.0
2654,2017-04-08,3114.0,8.326998693888488,No,327.0
2655,2017-04-09,3334.0,9.750828757262184,No,449.0
2656,2017-04-10,3171.0,9.394464152450134,Yes,198.0
2657,2017-04-11,2640.0,8.859050270061747,Yes,377.0
2658,2017-04-12,3770.0,9.692204773921913,Yes,226.0
2659,2017-04-13,2549.0,8.623345919246233,No,170.0
2660,2017-04-14,2475.0,8.427093048665375,Yes,138.0
2661,2017-04-15,4245.0,8.86893080059204,Yes,41.0
2662,2017-04-16,3943.0,9.14764810538949,No,127.0
2663,2017-04-17,4094.0,8.787796175465619,Yes,414.0
2664,2017-04-18,3144.0,9.19116433642673,No,106.0
2665,2017-04-19,3272.0,8.4148289841465,Yes,203.0
2666,2017-04-20,3702.0,8.775136394048998,Yes,554.0
2667,2017-04-21,3316.0,9.138681223678821,No,230.0
2668,2017-04-22,3932.0,9.512098638896127,No,297.0
2669,2017-04-23,4067.0,9.31950507649685,No,190.0
2670,2017-04-24,4008.0,8.619452500661104,Yes,273.0
2671,2017-04-25,2765.0,9.581915823431027,Yes,91.0
2672,2017-04-26,2588.0,9.658766572792306,No,30.0
2673,2017-04-27,3810.0,9.70544146604285,Yes,20.0
2674,2017-04-28,3236.0,9.784648712516958,Yes,69.0
2675,2017-04-29,4334.0,9.282046780903446,Yes,384.0
2676,2017-04-30,4115.0,9.056935692263776,Yes,429.0
2677,2017-05-01,3166.0,8.426249694954667,No,81.0
2678,2017-05-02,4166.0,9.843184466925415,No,226.0
2679,2017-05-03,3744.0,9.01250690380504,Yes,161.0
2680,2017-05-04,2600.0,8.851208124949924,Yes,117.0
2681,2017-05-05,3553.0,9.243824026381096,Yes,23.0
2682,2017-05-06,3711.0,8.766512610600982,Yes,250.0
2683,2017-05-07,4341.0,8.307891071385429,Yes,266.0
2684,2017-05-08,2792.0,8.70039442205694,Yes,18.0
2685,2017-05-09,3225.0,9.543371530631571,No,129.0
2686,2017-05-10,3362.0,8.493262661530055,Yes,34.0
2687,2017-05-11,3427.0,8.930012379018237,Yes,73.0
2688,2017-05-12,3672.0,8.794531129969783,No,386.0
2689,2017-05-13,3190.0,9.425336440377318,Yes,105.0
2690,2017-05-14,2505.0,9.867820257781602,No,305.0
2691,2017-05-15,4115.0,9.725915353761108,Yes,215.0
2692,2017-05-16,3756.0,9.697057030322721,Yes,284.0
2693,2017-05-17,2658.0,9.764609375209101,No,101.0
2694,2017-05-18,3596.0,9.270052745734258,Yes,50.0
2695,2017-05-19,3844.0,9.81295175026367,Yes,299.0
2696,2017-05-20,3187.0,8.650488190563838,No,292.0
2697,2017-05-21,4072.0,9.533993764559607,No,281.0
2698,2017-05-22,3715.0,8.4022804736541,No,227.0
2699,2017-05-23,4308.0,9.442570954432515,No,412.0
2700,2017-05-24,3341.0,9.023084428239951,Yes,198.0
2701,2017-05-25,3201.0,9.497114547116073,No,126.0
2702,2017-05-26,2788.0,9.856581507856705,Yes,19.0
2703,2017-05-27,3131.0,9.675078390357148,Yes,119.0
2704,2017-05-28,3384.0,9.299193856601654,Yes,319.0
2705,2017-05-29,3055.0,9.335323824304332,No,395.0
2706,2017-05-30,4290.0,9.50496786353667,No,262.0
2707,2017-05-31,3337.0,9.433423102264884,Yes,22.0
2708,2017-06-01,3834.0,9.112207349513508,No,321.0
2709,2017-06-02,3241.0,9.065905055225794,Yes,279.0
2710,2017-06-03,4003.0,8.175375920120004,No,210.0
2711,2017-06-04,2887.0,8.435962043892394,Yes,374.0
2712,2017-06-05,3845.0,9.475023555748354,No,154.0
2713,2017-06-06,3831.0,8.214033428290985,Yes,817.0
2714,2017-06-07,4229.0,8.581370903896476,No,343.0
2715,2017-06-08,3574.0,8.778392220336269,Yes,245.0
2716,2017-06-09,2717.0,9.392200154804371,Yes,191.0
2717,2017-06-10,3169.0,9.18279764024726,No,406.0
2718,2017-06-11,3250.0,8.354930014059361,No,346.0
2719,2017-06-12,2600.0,8.807982751404284,No,59.0
2720,2017-06-13,4126.0,9.252675081258705,Yes,445.0
2721,2017-06-14,4458.0,9.813312921698182,No,525.0
2722,2017-06-15,3192.0,9.596588817876667,Yes,3.0
2723,2017-06-16,2646.0,8.387553032319255,No,359.0
2724,2017-06-17,4111.0,8.747216811518019,No,291.0
2725,2017-06-18,2801.0,8.49201260149404,No,368.0
2726,2017-06-19,3257.0,8.561041941069144,Yes,226.0
2727,2017-06-20,4474.0,9.253785337901295,Yes,636.0
2728,2017-06-21,3040.0,9.561308089763887,No,261.0
2729,2017-06-22,2954.0,8.904355243219495,No,123.0
2730,2017-06-23,3806.0,8.80205092132969,No,401.0
2731,2017-06-24,3597.0,8.789864750208018,No,116.0
2732,2017-06-25,3439.0,8.552871720756055,No,449.0
2733,2017-06-26,4079.0,8.2271573448505,Yes,501.0
2734,2017-06-27,3802.0,9.225284130417233,Yes,164.0
2735,2017-06-28,3227.0,9.536590277705287,Yes,95.0
2736,2017-06-29,3281.0,9.230071623386689,Yes,153.0
2737,2017-06-30,2904.0,8.19606874454679,Yes,270.0
2738,2017-07-01,3196.0,8.410484047506664,Yes,12.0
2739,2017-07-02,3783.0,8.47376118407518,No,357.0
2740,2017-07-03,3604.0,8.388437305335836,No,206.0
2741,2017-07-04,4378.0,8.234064683806265,No,195.0
2742,2017-07-05,3957.0,9.64356469340591,No,67.0
2743,2017-07-06,3608.0,9.387091225038535,No,441.0
2744,2017-07-07,3826.0,8.971401073422658,Yes,301.0
2745,2017-07-08,3307.0,8.652033401480185,Yes,15.0
2746,2017-07-09,2810.0,9.647994828039202,No,282.0
2747,2017-07-10,4459.0,9.713309824818664,No,331.0
2748,2017-07-11,3097.0,9.2159582610441,Yes,88.0
2749,2017-07-12,4009.0,8.954538665223648,Yes,334.0
2750,2017-07-13,2732.0,8.112973185296482,No,146.0
2751,2017-07-14,3008.0,9.759080374151589,No,113.0
2752,2017-07-15,4359.0,8.831497978977959,No,248.0
2753,2017-07-16,3951.0,8.313986302027054,Yes,385.0
2754,2017-07-17,3568.0,9.460608673119374,Yes,6.0
2755,2017-07-18,2900.0,8.140803255099616,Yes,266.0
2756,2017-07-19,4200.0,8.318520602796713,No,240.0
2757,2017-07-20,3643.0,9.51280379957623,Yes,320.0
2758,2017-07-21,3594.0,8.75480694368344,Yes,123.0
2759,2017-07-22,3745.0,8.155226999918654,No,444.0
2760,2017-07-23,3370.0,8.096090297132994,No,158.0
2761,2017-07-24,2645.0,8.813052288015713,Yes,341.0
2762,2017-07-25,2779.0,8.70516236318425,Yes,447.0
2763,2017-07-26,3788.0,9.555293497450236,No,403.0
2764,2017-07-27,2722.0,9.186049120828994,No,2.0
2765,2017-07-28,3441.0,8.940565527334979,Yes,593.0
2766,2017-07-29,4274.0,9.013570999527111,Yes,320.0
2767,2017-07-30,4244.0,8.953844666358066,No,457.0
2768,2017-07-31,3374.0,9.341580145960096,Yes,584.0
2769,2017-08-01,2918.0,8.188004018599663,No,318.0
2770,2017-08-02,3502.0,8.812575832782844,No,371.0
2771,2017-08-03,2681.0,9.018778573021194,No,123.0
2772,2017-08-04,3364.0,9.388744520075386,Yes,5.0
2773,2017-08-05,3721.0,8.2159075033057,No,64.0
2774,2017-08-06,4266.0,8.281509636020296,No,556.0
2775,2017-08-07,3856.0,9.016166560709758,Yes,379.0
2776,2017-08-08,2798.0,8.507680371976424,No,33.0
2777,2017-08-09,3814.0,8.144137348728195,Yes,469.0
2778,2017-08-10,3402.0,9.176618361181365,No,315.0
2779,2017-08-11,3278.0,9.358611187874054,Yes,51.0
2780,2017-08-12,4352.0,8.702609474447394,Yes,174.0
2781,2017-08-13,4617.0,8.126490086992607,Yes,277.0
2782,2017-08-14,3905.0,8.246422735622243,Yes,376.0
2783,2017-08-15,4072.0,9.555796852552724,Yes,427.0
2784,2017-08-16,3646.0,8.262724031322454,Yes,382.0
2785,2017-08-17,4284.0,9.651844996561127,No,358.0
2786,2017-08-18,3860.0,9.304625193214324,Yes,507.0
2787,2017-08-19,4573.0,8.957519542219497,Yes,38.0
2788,2017-08-20,3223.0,9.375920511243795,No,612.0
2789,2017-08-21,4327.0,8.118512456176152,No,362.0
2790,2017-08-22,3727.0,9.620776320773022,No,303.0
2791,2017-08-23,2710.0,9.250107907475698,Yes,207.0
2792,2017-08-24,2809.0,8.188618953313464,Yes,166.0
2793,2017-08-25,4621.0,9.363263777915556,Yes,645.0
2794,2017-08-26,3097.0,9.530765407674977,Yes,40.0
2795,2017-08-27,2898.0,9.182809807092214,Yes,261.0
2796,2017-08-28,3183.0,8.011495506713482,No,38.0
2797,2017-08-29,2818.0,8.810635492292292,Yes,246.0
2798,2017-08-30,2743.0,9.54538563830679,Yes,241.0
2799,2017-08-31,3512.0,8.586796729818584,Yes,210.0
2800,2017-09-01,4070.0,8.582492164759309,Yes,15.0
2801,2017-09-02,4512.0,9.3365595909966,No,274.0
2802,2017-09-03,4460.0,8.548235659444506,Yes,21.0
2803,2017-09-04,3306.0,8.47936932207202,Yes,206.0
2804,2017-09-05,3017.0,8.794417234287478,Yes,191.0
2805,2017-09-06,4223.0,8.849127806517098,No,238.0
2806,2017-09-07,3944.0,8.219263997894718,Yes,302.0
2807,2017-09-08,3769.0,9.090356334849762,No,269.0
2808,2017-09-09,3801.0,7.992540894582,No,485.0
2809,2017-09-10,4194.0,9.317649645866343,Yes,277.0
2810,2017-09-11,3924.0,8.550262162924989,No,529.0
2811,2017-09-12,3240.0,8.931058052627991,Yes,482.0
2812,2017-09-13,3147.0,9.051218982636886,No,354.0
2813,2017-09-14,3519.0,8.458977304318891,No,293.0
2814,2017-09-15,2843.0,9.039297918807389,Yes,411.0
2815,2017-09-16,4161.0,8.43720758201518,No,559.0
2816,2017-09-17,3271.0,8.224522941315227,No,460.0
2817,2017-09-18,3385.0,8.961897615891793,Yes,45.0
2818,2017-09-19,3792.0,8.011523166076445,Yes,336.0
2819,2017-09-20,3158.0,8.490441559707566,Yes,54.0
2820,2017-09-21,3010.0,9.552417069457924,Yes,28.0
2821,2017-09-22,3436.0,9.168065635994484,Yes,340.0
2822,2017-09-23,4438.0,8.577250420314565,No,366.0
2823,2017-09-24,3693.0,8.931398343524181,No,139.0
2824,2017-09-25,3351.0,8.492369876151834,No,287.0
2825,2017-09-26,3870.0,8.500838529987888,Yes,215.0
2826,2017-09-27,2781.0,9.244886743404372,No,359.0
2827,2017-09-28,4597.0,8.057371728984446,No,365.0
2828,2017-09-29,4500.0,9.023283545928805,No,439.0
2829,2017-09-30,4474.0,8.858477475333961,No,266.0
2830,2017-10-01,3415.0,9.234144545183021,No,368.0
2831,2017-10-02,3825.0,9.152277243119421,No,273.0
2832,2017-10-03,4012.0,7.935810361067467,Yes,252.0
2833,2017-10-04,4280.0,8.33656782853613,Yes,260.0
2834,2017-10-05,2717.0,9.247380378461202,No,95.0
2835,2017-10-06,4144.0,8.901267463735406,Yes,431.0
2836,2017-10-07,2778.0,7.86416117648945,Yes,378.0
2837,2017-10-08,4381.0,9.461409748588139,Yes,271.0
2838,2017-10-09,4147.0,8.772886359351059,No,499.0
2839,2017-10-10,3710.0,8.205236154371725,No,440.0
2840,2017-10-11,2737.0,9.48232459153212,Yes,145.0
2841,2017-10-12,3882.0,8.599256913192606,Yes,364.0
2842,2017-10-13,3007.0,8.943263498767628,No,10.0
2843,2017-10-14,2950.0,8.559968509896915,No,279.0
2844,2017-10-15,3113.0,9.105640525253786,Yes,479.0
2845,2017-10-16,4230.0,7.968439375472382,No,200.0
2846,2017-10-17,3165.0,9.088724752808758,No,103.0
2847,2017-10-18,2964.0,8.93944500163732,Yes,575.0
2848,2017-10-19,4151.0,9.064129869573645,Yes,419.0
2849,2017-10-20,4434.0,9.190641851971785,Yes,82.0
2850,2017-10-21,3707.0,8.795738043505866,Yes,466.0
2851,2017-10-22,2917.0,8.86999821742942,No,176.0
2852,2017-10-23,4391.0,7.964659975530899,No,514.0
2853,2017-10-24,3343.0,8.291341339246069,No,229.0
2854,2017-10-25,3147.0,9.170484392422594,No,187.0
2855,2017-10-26,3925.0,9.339396168963077,No,433.0
2856,2017-10-27,3717.0,8.07644191550897,No,262.0
2857,2017-10-28,4481.0,9.257226227118117,No,280.0
2858,2017-10-29,4354.0,7.985187157048928,Yes,412.0
2859,2017-10-30,4408.0,8.85874109220293,Yes,312.0
2860,2017-10-31,4191.0,9.384566425569282,No,300.0
2861,2017-11-01,4281.0,8.327641482678132,Yes,352.0
2862,2017-11-02,3920.0,8.946679806529964,Yes,210.0
2863,2017-11-03,4734.0,9.193018984837067,Yes,439.0
2864,2017-11-04,3894.0,9.051360946109618,No,252.0
2865,2017-11-05,2987.0,9.01723507394999,No,81.0
2866,2017-11-06,3393.0,8.418440025062083,Yes,211.0
2867,2017-11-07,3936.0,8.407840938793775,Yes,429.0
2868,2017-11-08,4164.0,9.127114672932532,Yes,324.0
2869,2017-11-09,3712.0,7.980167285866481,Yes,382.0
2870,2017-11-10,3706.0,7.817513694046983,Yes,500.0
2871,2017-11-11,3085.0,9.309830470565679,No,99.0
2872,2017-11-12,4619.0,9.311463425473825,Yes,200.0
2873,2017-11-13,4227.0,7.842123974680339,No,430.0
2874,2017-11-14,3902.0,8.079147284913676,Yes,380.0
2875,2017-11-15,3145.0,8.657012979985222,Yes,223.0
2876,2017-11-16,4202.0,9.090494777229136,Yes,292.0
2877,2017-11-17,3957.0,9.048290802656728,Yes,347.0
2878,2017-11-18,3716.0,9.33783423744431,No,550.0
2879,2017-11-19,3455.0,9.36534676678308,No,240.0
2880,2017-11-20,3911.0,9.270430540468086,No,12.0
2881,2017-11-21,2974.0,8.43651843703062,No,230.0
2882,2017-11-22,4380.0,8.909146142287442,No,243.0
2883,2017-11-23,3818.0,7.930896062598314,Yes,121.0
2884,2017-11-24,3173.0,7.761069812849268,Yes,251.0
2885,2017-11-25,4095.0,9.165325152265646,Yes,179.0
2886,2017-11-26,4674.0,9.190419491051212,No,322.0
2887,2017-11-27,3194.0,7.818936777472151,No,713.0
2888,2017-11-28,4625.0,9.111610378194097,No,127.0
2889,2017-11-29,3617.0,7.842567803868727,Yes,228.0
2890,2017-11-30,3834.0,8.593371492519896,No,285.0
2891,2017-12-01,4021.0,8.719027764364565,No,237.0
2892,2017-12-02,4410.0,8.602776762205323,Yes,64.0
2893,2017-12-03,3208.0,8.133479450689753,Yes,41.0
2894,2017-12-04,3385.0,8.165097473234036,Yes,626.0
2895,2017-12-05,4476.0,9.237182508751873,No,345.0
2896,2017-12-06,4632.0,8.627940578336391,No,334.0
2897,2017-12-07,4284.0,8.289454617934755,No,275.0
2898,2017-12-08,3352.0,8.160632947262801,Yes,247.0
2899,2017-12-09,3764.0,8.662923575948678,Yes,108.0
2900,2017-12-10,2973.0,7.99881116849606,Yes,386.0
2901,2017-12-11,2833.0,8.635150768903541,Yes,183.0
2902,2017-12-12,3942.0,8.555414003628844,Yes,290.0
2903,2017-12-13,4745.0,8.674669470455914,Yes,353.0
2904,2017-12-14,2889.0,7.8510274764073475,Yes,551.0
2905,2017-12-15,2952.0,9.200745194873353,Yes,88.0
2906,2017-12-16,3990.0,8.71027994545885,No,409.0
2907,2017-12-17,3366.0,8.3495723147212,No,265.0
2908,2017-12-18,3791.0,8.612135827474857,No,635.0
2909,2017-12-19,3459.0,8.443277603137064,Yes,552.0
2910,2017-12-20,4587.0,8.799042015580863,No,526.0
2911,2017-12-21,3650.0,9.024847725046104,No,410.0
2912,2017-12-22,3050.0,8.88882401268549,Yes,82.0
2913,2017-12-23,3794.0,8.307134038078367,Yes,314.0
2914,2017-12-24,4814.0,8.993285535368363,No,636.0
2915,2017-12-25,2970.0,8.256014049603161,Yes,18.0
2916,2017-12-26,4555.0,8.075535171195064,No,394.0
2917,2017-12-27,4825.0,8.725635903039164,No,247.0
2918,2017-12-28,3278.0,8.127589933485492,Yes,426.0
2919,2017-12-29,2931.0,7.87267408493269,Yes,170.0
2920,2017-12-30,4818.0,8.402346376057428,No,628.0
2921,2017-12-31,3764.0,8.231848145929074,Yes,306.0
2922,2018-01-01,2957.0,7.648575110012208,No,252.0
2923,2018-01-02,4630.0,8.029773827476847,No,575.0
2924,2018-01-03,3185.0,8.33260466590624,No,427.0
2925,2018-01-04,4430.0,7.999638361640615,No,188.0
2926,2018-01-05,3124.0,7.99447863979428,No,168.0
2927,2018-01-06,3345.0,8.077973669585772,No,618.0
2928,2018-01-07,4697.0,8.784052572361732,Yes,95.0
2929,2018-01-08,3490.0,7.6888819332318885,No,81.0
2930,2018-01-09,3625.0,8.592749081158814,No,397.0
2931,2018-01-10,3165.0,8.022229934447786,No,255.0
2932,2018-01-11,3770.0,7.746156749559549,Yes,267.0
2933,2018-01-12,4767.0,8.007318553870945,No,401.0
2934,2018-01-13,4138.0,7.855111469566245,No,606.0
2935,2018-01-14,4034.0,7.872236250293842,No,472.0
2936,2018-01-15,3091.0,7.68337109623896,Yes,299.0
2937,2018-01-16,4163.0,8.032513211682447,No,118.0
2938,2018-01-17,3714.0,8.304147588438532,Yes,226.0
2939,2018-01-18,4685.0,7.6107259159804626,No,449.0
2940,2018-01-19,4454.0,7.892846819522418,Yes,297.0
2941,2018-01-20,4735.0,8.294345581508626,No,397.0
2942,2018-01-21,3551.0,9.070636505383487,Yes,278.0
2943,2018-01-22,4324.0,7.726220400721738,Yes,448.0
2944,2018-01-23,4534.0,8.023813130982864,No,508.0
2945,2018-01-24,3817.0,8.361912407690696,No,113.0
2946,2018-01-25,3558.0,7.498971589011387,No,287.0
2947,2018-01-26,4732.0,7.960863693823779,No,563.0
2948,2018-01-27,4768.0,8.800634910950151,Yes,86.0
2949,2018-01-28,4233.0,8.07820453914811,No,233.0
2950,2018-01-29,3161.0,7.657999472870596,No,200.0
2951,2018-01-30,4755.0,7.4918426715123605,No,482.0
2952,2018-01-31,4470.0,7.598324293425215,No,449.0
2953,2018-02-01,3811.0,7.460439803607561,No,364.0
2954,2018-02-02,2905.0,8.760730808013662,Yes,431.0
2955,2018-02-03,4440.0,8.484337593136871,Yes,96.0
2956,2018-02-04,3554.0,7.727262957271391,Yes,148.0
2957,2018-02-05,3984.0,7.793946071781673,No,392.0
2958,2018-02-06,4370.0,7.902272018202467,No,302.0
2959,2018-02-07,4671.0,9.021077632769416,No,511.0
